3500
-0.0017
-0.0017
-0.015
-0.0167
-0.0233
-0.0217
-0.0283
-0.0267
-0.0317
-0.0317
-0.0267
-0.0267
-0.0183
-0.0183
-0.01
-0.01
-0.0033
-0.0033
-0.0117
-0.0133
-0.0267
-0.0283
-0.0367
-0.0367
-0.03
-0.0333
-0.025
-0.025
-0.0067
-0.0067
0.005
0.0033
0.0083
0.0083
0.005
0.0017
0.005
0
0.0067
0.005
0.01
0.01
0.0033
0.0033
-0.0133
-0.0133
-0.02
-0.02
-0.0167
-0.0167
-0.0117
-0.01
-0.0117
-0.0133
-0.0083
-0.0133
-0.0217
-0.0217
-0.0317
-0.0283
-0.0333
-0.0333
-0.035
-0.0333
-0.025
-0.025
-0.0167
-0.0183
-0.01
-0.01
-0.0067
-0.0067
-0.0117
-0.01
-0.005
-0.005
-0.0017
-0.005
0
0
0.005
0.0017
0.0067
0.0067
0.0117
0.01
0.0167
0.015
0.0217
0.02
0.0233
0.0217
0.0283
0.0233
0
-0.0033
-0.0283
-0.0283
-0.04
-0.04
-0.0467
-0.0467
-0.05
-0.0483
-0.04
-0.04
-0.0367
-0.0383
-0.0417
-0.0417
-0.035
-0.0367
-0.0283
-0.0317
-0.025
-0.0283
-0.0233
-0.0267
-0.0217
-0.0233
-0.02
-0.02
-0.0167
-0.015
-0.0183
-0.0167
-0.0117
-0.0117
-0.0167
-0.0133
-0.01
-0.0067
-0.0117
-0.0067
-0.01
-0.005
-0.01
-0.0117
-0.0067
-0.005
-0.0083
-0.0083
-0.005
-0.0083
0.0017
0.0033
0.0733
0.0767
0.165
0.1683
0.28
0.285
0.42
0.4283
0.595
0.5867
0.1083
0.0717
-0.79
-0.8217
0.0867
-0.2017
0.6633
0.49
-2.3583
-2.1
-0.6117
-0.5317
0.2183
0.0433
0.335
0.3433
0.3817
0.355
0.2683
0.265
0.1933
0.19
0.105
0.1033
0.0733
0.0717
0.0883
0.09
0.11
0.11
0.12
0.1133
0.1
0.0983
0.0633
0.0617
0.0117
0.01
-0.0117
-0.0133
-0.0033
-0.0033
0.025
0.0267
0.0467
0.05
0.045
0.045
0.03
0.0283
-0.04
-0.0433
-0.14
-0.1467
-0.235
-0.2367
-0.25
-0.2417
